"","const","size_data","ratio_noise_data","law_noise"
"196","10.1803891752975","1000","1","cauchy"
"197","10.1625581755492","1000","1","cauchy"
"198","10.065990665495","1000","1","cauchy"
"199","10.0356563521661","1000","1","cauchy"
"200","10.1631525935258","1000","1","cauchy"
"201","10.1697987305676","1000","1","cauchy"
"202","9.97327644967076","1000","1","cauchy"
"203","10.0506897563166","1000","1","cauchy"
"204","10.2248466837898","1000","1","cauchy"
"205","10.0290781401038","1000","1","cauchy"
"206","10.0640583134114","1000","1","cauchy"
"207","10.2412984136207","1000","1","cauchy"
"208","10.399923872792","1000","1","cauchy"
"209","10.4320633300882","1000","1","cauchy"
"210","9.95444945278352","1000","1","cauchy"
"211","9.98938117538838","1000","1","cauchy"
"212","10.1067239101375","1000","1","cauchy"
"213","9.93467467638583","1000","1","cauchy"
"214","10.2698576274983","1000","1","cauchy"
"215","10.1166918970906","1000","1","cauchy"
"216","10.2244437331271","1000","1","cauchy"
"217","10.143703154262","1000","1","cauchy"
"218","10.0147978455533","1000","1","cauchy"
"219","10.4243295623449","1000","1","cauchy"
"220","9.98360699016553","1000","1","cauchy"
"221","9.89687537086779","1000","1","cauchy"
"222","9.81879976501383","1000","1","cauchy"
"223","10.034161016632","1000","1","cauchy"
"224","9.98702401698569","1000","1","cauchy"
"225","9.82906664017213","1000","1","cauchy"
"226","10.0705128246635","1000","1","cauchy"
"227","9.89005901604963","1000","1","cauchy"
"228","9.99943570101243","1000","1","cauchy"
"229","10.025317168066","1000","1","cauchy"
"230","10.105553104253","1000","1","cauchy"
"231","9.83919053916157","1000","1","cauchy"
"232","10.1264052178747","1000","1","cauchy"
"233","10.4554335759533","1000","1","cauchy"
"234","10.1358051594346","1000","1","cauchy"
"235","9.88797837126475","1000","1","cauchy"
"236","10.3295367649846","1000","1","cauchy"
"237","10.0651855088146","1000","1","cauchy"
"238","9.68241620066306","1000","1","cauchy"
"239","9.97210067211341","1000","1","cauchy"
"240","10.2291888709586","1000","1","cauchy"
"241","9.75653313148721","1000","1","cauchy"
"242","9.96420110036071","1000","1","cauchy"
"243","10.236919780788","1000","1","cauchy"
"244","10.1472075705603","1000","1","cauchy"
"245","10.3038253842075","1000","1","cauchy"
"246","10.138502113329","1000","1","cauchy"
"247","10.1029703649646","1000","1","cauchy"
"248","9.70844160645231","1000","1","cauchy"
"249","9.9320207155969","1000","1","cauchy"
"250","10.0816669702052","1000","1","cauchy"
"251","9.91168975010895","1000","1","cauchy"
"252","10.1906841910321","1000","1","cauchy"
"253","9.9832045956574","1000","1","cauchy"
"254","10.0668047206005","1000","1","cauchy"
"255","10.1121634505553","1000","1","cauchy"
"256","9.95123404992065","1000","1","cauchy"
"257","10.1835356120309","1000","1","cauchy"
"258","9.95419711176858","1000","1","cauchy"
"259","10.1175889235065","1000","1","cauchy"
"260","10.0952698212753","1000","1","cauchy"
"261","9.76526665776993","1000","1","cauchy"
"262","10.0742300948691","1000","1","cauchy"
"263","10.1627950082128","1000","1","cauchy"
"264","9.83530365019794","1000","1","cauchy"
"265","9.8675402044761","1000","1","cauchy"
"266","10.348828147454","1000","1","cauchy"
"267","10.2112355125024","1000","1","cauchy"
"268","10.1063252698385","1000","1","cauchy"
"269","9.85327163522666","1000","1","cauchy"
"270","9.98269558005762","1000","1","cauchy"
"271","10.1044867239865","1000","1","cauchy"
"272","9.98695637023877","1000","1","cauchy"
"273","10.0262070832943","1000","1","cauchy"
"274","10.1187544050092","1000","1","cauchy"
"275","9.96722368690829","1000","1","cauchy"
"276","10.0438733538186","1000","1","cauchy"
"277","9.92322803856366","1000","1","cauchy"
"278","9.7316263286384","1000","1","cauchy"
"279","10.0853985621974","1000","1","cauchy"
"280","9.92500524370152","1000","1","cauchy"
"281","10.0255849476877","1000","1","cauchy"
"282","10.2520382849949","1000","1","cauchy"
"283","10.1137915825744","1000","1","cauchy"
"284","9.85041687676405","1000","1","cauchy"
"285","9.95378823540479","1000","1","cauchy"
"286","10.0055460460585","1000","1","cauchy"
"287","10.2110618159248","1000","1","cauchy"
"288","10.1418091636026","1000","1","cauchy"
"289","10.0448858423861","1000","1","cauchy"
"290","9.8360784394987","1000","1","cauchy"
"291","10.0623179145781","1000","1","cauchy"
"292","10.0560804826054","1000","1","cauchy"
"293","10.0733516078126","1000","1","cauchy"
"294","10.0538262757899","1000","1","cauchy"
"295","10.3446847452072","1000","1","cauchy"
"296","9.78648523129257","1000","1","cauchy"
"297","9.91023274157602","1000","1","cauchy"
"298","10.1159932283981","1000","1","cauchy"
"299","10.2147132190734","1000","1","cauchy"
"300","9.83450552838076","1000","1","cauchy"
"301","9.97247032367233","1000","1","cauchy"
"302","10.0627559237752","1000","1","cauchy"
"303","9.75918531555621","1000","1","cauchy"
"304","10.2713360165426","1000","1","cauchy"
"305","9.98286272111628","1000","1","cauchy"
"306","9.9306784372139","1000","1","cauchy"
"307","10.1801725448305","1000","1","cauchy"
"308","10.1636936883452","1000","1","cauchy"
"309","9.90378937603603","1000","1","cauchy"
"310","9.97444836605477","1000","1","cauchy"
"311","10.1589225509636","1000","1","cauchy"
"312","9.87226712390472","1000","1","cauchy"
"313","10.0032343099148","1000","1","cauchy"
"314","10.2319092687645","1000","1","cauchy"
"315","10.1225148102037","1000","1","cauchy"
"316","9.88127375057772","1000","1","cauchy"
"317","10.1350568688848","1000","1","cauchy"
"318","10.1302995305561","1000","1","cauchy"
"319","10.1881314159673","1000","1","cauchy"
"320","9.95160614074168","1000","1","cauchy"
"321","10.0278928381922","1000","1","cauchy"
"322","10.1816852682388","1000","1","cauchy"
"323","9.99941055689312","1000","1","cauchy"
"324","10.1534779574121","1000","1","cauchy"
"325","10.0422148310055","1000","1","cauchy"
"326","10.1793780393117","1000","1","cauchy"
"327","10.0158620760116","1000","1","cauchy"
"328","10.0957340856535","1000","1","cauchy"
"329","10.2410975980075","1000","1","cauchy"
"330","9.86620577783015","1000","1","cauchy"
"331","10.0939570571813","1000","1","cauchy"
"332","9.90670114040605","1000","1","cauchy"
"333","10.1872319175476","1000","1","cauchy"
"334","9.96754443087003","1000","1","cauchy"
"335","10.087735053638","1000","1","cauchy"
"336","10.1532005896995","1000","1","cauchy"
"337","10.0802861392722","1000","1","cauchy"
"338","10.1367191009266","1000","1","cauchy"
"339","10.103721436243","1000","1","cauchy"
"340","9.89538785764663","1000","1","cauchy"
"341","10.2610411135114","1000","1","cauchy"
"342","10.2875026655834","1000","1","cauchy"
"343","10.1572978410652","1000","1","cauchy"
"344","10.0014951516874","1000","1","cauchy"
"345","10.2278499670711","1000","1","cauchy"
"346","10.5794912080452","1000","1","cauchy"
"347","10.0122392480463","1000","1","cauchy"
"348","9.99448606625533","1000","1","cauchy"
"349","9.97694098159145","1000","1","cauchy"
"350","10.1498156598587","1000","1","cauchy"
"351","10.130525153419","1000","1","cauchy"
"352","10.3248851489931","1000","1","cauchy"
"353","10.1991687765139","1000","1","cauchy"
